tweet_tokens,pos_tags,label
NEWS : Bookmaker Paddy Power's ' lucky pants ' make an appearance at Chisora weigh-in ahead of Saturday's ... http://t.co/epimGZ7d #pr #prjobs,"N , ^ ^ Z , A N , V D N P ^ V R P Z , U # #",neutral
"Sorry for not replying much , working but most want Sagna LB or TV5 shifted but remember Kos and Jenk played 120 mins tues too . #toughcall","A P R V A , V & R V ^ ^ & ^ V & V ^ & ^ V $ N N R , #",negative
@Jadeybugg4 if you get ungrounded tomorrow go to Lauren's birthday kickback,@ P O V A N V P Z N N,neutral
I like who I am now . Other people may not . I'm comfortable . I feel freer now . I don't want growing older to matter to me . - Meryl Streep,"O V O O V R , A N V R , L A , O V A R , O V V V A P V P O , , ^ ^",positive
Premier League Team of the Week : Walcott makes seventh appearance this season while Sagna also features http://t.co/EpuMU0oX,"^ ^ N P D N , ^ V A N D N P ^ R V U",objective
Obama is good for Israel : Tens of millions of Americans will go to the polls on Tuesday to vote for a president ... http://t.co/LZZl0YhG,"^ V A P ^ , N P N P ^ V V P D N P ^ P V P D N , U",positive
"Morning All , Lovely rainy day in Scotland yet again . Back to watching @QubeTubers live stream #indieweekend and see what going on today =D","N D , A A N P ^ R R , R P V @ A N # & V O V P N E",neutral
MILAN-GENOA : 22 ROSSONERI : MILANELLO - 22 players have been called up for Milan-Genoa tomorrow at the San Siro s ... http://t.co/u8SZ4fji,"^ , $ ^ , ^ , $ N V V V T P ^ N P D ^ ^ G ~ U",objective
@rbusch17 : The Anaheim Ducks are interested in Sam Gagner of the Edmonton Oilers . Could be part of a trade for the Ducks 1st round pick,"@ ~ D ^ ^ V A P ^ ^ P D ^ ^ , V V N P D N P D ^ A N V",objective
That kind of year in KC . Rivers over 18 fantasy its for only 3rd time of the season .... for now .,"D N P N P ^ , ^ P $ N L P A A N P D N , P R ,",neutral
"@BravoLacy David Taylor ? A few yrs ago , whn he 1st came 2 stl , he went by apostle . My hubs used 2 play for his services .","@ ^ ^ , D A N R , R O A V P ^ , O V P N , D N V P V P D N ,",neutral
Listen in Hour 2 for an expansive interview with poet Frank X . Walker who present his works at Murray State on November 1 . #soundsgood,"V P N $ P D A N P N ^ ^ , ^ O V D N P ^ ^ P ^ $ , #",positive
Watching director's cut of Alien . Maybe it will give us some ideas for Merlin tomorrow . :-),"V N N P N , R O V V O D N P ^ N , E",neutral
"@blakemeacake15 don't eat until friday between the hours of 5-10 and go to ricks cafe in randolph to get food , ya dig ?","@ V V P ^ P D N P $ & V P Z N P ^ P V N , O V ,",neutral
"' America's Got Talent ' semifinals begin Tuesday : We want different singers than American Idol and X Factor , said ... http://t.co/7yLcFzO",", Z V N , N V ^ , O V A N P ^ ^ & E N , V , U",positive
"Saturday morning Goon , the kids dying to play puck","^ N N , D N V P V ^",neutral
"Join us for Bed , Breakfast and evening meal on Monday 3rd December and have James Martin cook your dinner and then come out to greet you .","V O P N , N & N N P ^ $ ^ & V ^ ^ V D N & R V T P V O ,",neutral
Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 ( Valentine's day ) .,"O & @ V P P V D A N P V ^ P ^ $ $ , Z N , ,",neutral
"Elon University's colors are maroon and gold . We want to see some green , white and orange tomorrow at 7:30 . http://t.co/7CsCsKwW","^ Z N V A & A , O V P V D A , A & A N P $ , U",neutral
"Interresting to read , except if you work for RIM or Microsoft ( but it may change soon ) : The Mobile Industry in Numbers http://t.co/VvALMyIk","A P V , V P O V P ^ & ^ , & O V V R , , D ^ N P N U",positive
"Aaah , just got Silent House in the post !! :D Gonna wait to watch it until tomorrow or Sunday though !","! , R V A N P D N , E V V P V O P N & ^ P ,",positive
Dive deep into the worlds of Stefan Struve and Stipe Miocic leading to their Fuel TV main event this Saturday . http://t.co/8gnNmLPb,"V A P D N P ^ ^ & ^ ^ V P D N N A N D ^ , U",neutral
The final B-Lg draft pick game is tonight on MNF ( ESPN ) . @sfgiantsfan55 ( NYJ ) vs @OsunnyG ( HOU ) . Current leader is Ken with 27 pts .,"D A ^ N V N V R P ^ , ^ , , @ , ^ , P @ , ! , , A N V ^ P $ N ,",objective
Caraway wins by sub in the 3rd but I still think Rhonda Rousey could beat him . #GFYH #thaoshow,"^ V P N P D A & O R V ^ ^ V V O , # #",objective
Oh and P.S. big Adidas warehouse sale tomorrow if you're interested !,"! & ! A ^ N N N P L A ,",positive
#BusinessNews P&G shifts top executives to Singapore : US consumer giant Procter and Gamble ( P&G ) said Friday it ... http://t.co/XI1yXQwh,"# ^ V A N P ^ , ^ N A ^ & ^ , ^ , V ^ O , U",objective
"Nine Goa Congress legislators want to join us : BJP : Panaji , Oct 31 ( IANS ) Goa's ruling Bharatiya Janata Party ( B ... http://t.co/YRYQMUcr","^ ^ ^ N V P V O , ^ , ^ , ^ $ , ~ , Z N ^ ^ N , G ~ U",neutral
"SIU up 2 sets to 0 at Drake ( 25-16 , 27-25 ) , looking to keep sole possession of 4th place in MVC . just underway in the 3rd set","G T $ N P $ P ^ , $ , $ , , V P V N N P A N P N , R R P D A N",positive
Watch out for Nigeria @52 GEJ pre recorded speech tomorrow live from the tape via NTA . @omojuwa,"V T P ^ @ ^ ^ V N N V P D N P ^ , @",objective
"RT @Trujohnson2 : Love it when scouts be at our Practice .. I counted 4 today .. Broncos , Miami , Philly , && Tampa Bay ..","~ @ ~ V O R N V P D N , O V P N , N , ^ , ^ , & ^ ^ ,",positive
@louisck is hosting #SNL on Nov 3 . It will be epic . Like if the ghosts of Gilda Radner&John Belushi mated w/ Bill Murray & had a comedy baby,"@ V N # P ^ $ , O V V A , P P D N P ^ ^ ^ V P ^ ^ & V D N N",neutral
How do y'all feel about moving Presidents Day to August ? August lacks a three day weekend . Then make Lincoln's b-day a day off too . #boom,"R V O V P V N N P ^ , ^ V D $ N N , R V Z N D N P R , #",objective
Does anyone want to trade a PlayStation Vita for a iPod touch 4th generation 32 gigabyte ? : http://t.co/z5vaPttT,"V N V P V D ^ ^ P D ^ V A N $ N , ~ U",objective
"Ramdev's jailed aide's pic with freedom fighters at Ramlila : New Delhi , Aug 9 : Controversy erupted at the ... http://t.co/UtwqoBTW #india","Z V N N P N N P ^ , A ^ , ^ $ , N V P D ~ U #",negative
"RT @johnalessio79 : Great practice today at @DrysdaleBJJ ... Thanks @DEE1LV for the good rnds and Milan , Kyle Griffen . Time for lunch and s ...","~ @ ~ A N N P @ , N @ P D A N & ^ , ^ ^ , N P N & G ~",neutral
Nokia N9 in nine seconds : By Ian posted on the 13th of July 2011 at 8:35 AM GLOBAL - The Nokia N9 is fast . So fast that a regular 30-s ...,"^ ^ P A N , P ^ V P D $ P ^ $ P $ N A , D ^ ^ V A , R A P D A N ,",neutral
The International Committee of the Red Cross on Friday warned that three Palestinian hunger strikers were at risk ... http://t.co/rOHLu0N6,"D N N P D A N P ^ V D $ A N N V P N , U",neutral
@GeorgeMonbiot on how fungal spores are dispersed - Tories bring ' em back from lederhosen rallies in the Black Forest : http://t.co/NWYpfAcd,"@ P R A N V V , ^ V , O R P ^ V P D ^ ^ , U",neutral
Danica Patrick let her temper get the best of her Sunday and knocked herself out of NASCAR race http://t.co/ziT7wf95,^ ^ V D N V D A P D ^ & V O P P ^ N U,negative
"@finefoodgirl SBS popped it into an earlier time slot , across 3 weeks- so I missed the 1st one- ( maddening ! ) but watched online- was v good .","@ ^ V O P D A N N , P $ N P O V D A $ , A , , & V , V R A ,",positive
Who else is excited to see the boys on StarTalk tomorrow ???,"O R V A P V D N P ^ N ,",positive
"Just a heads up , LP #9 may take some time before I can start recording . A lot of work is going to go into this next project .","R D N T , ^ ^ V V D N P O V V V , D N P N V V P V P D A N ,",neutral
"@woolimboys Oppa you may have ur style like Hoya oppa . Dun worry , even now , you have a lot of fans , like me !!","@ ! O V V D N P ^ N , V V , R R , O V D N P N , P O ,",neutral
Pics : The KBC episode on Sony on November 4 . a treat for all the Big B and SRK fans . http://t.co/xyQSL2ym @yashchoprafilm #fb,"N , D ^ N P ^ P ^ $ , D N P D D ^ ^ & ^ N , U @ #",neutral
5 days of rodeo in one week time :) So excited ! 10th year going #CFR12,"$ N P N P $ N N E P A , A N V #",positive
@ashleyhare310 im going to lunch with Grammy and Kels soon then running some errands for tomorrow and studying for my exam,@ L V P N P ^ & ^ R R V D N P N & V P D N,objective
Tuesday is my Sixteen hour day and I'm still up ...,"^ V D $ N N & L R R ,",neutral
"What if the world could vote on Nov 6 ? France leads the Obama camp , including Britain , Peru , Turkey , India among others http://t.co/kRSHL37r","O P D N V V P ^ $ , ^ V D ^ N , V ^ , ^ , N , ^ P N U",objective
Malkin playing Thursday : QuotePenguins center Evgeni Malkin is set to play his first game of the season ... http://t.co/7WzXZCVd #Hockey,"^ V ^ , ^ ^ ^ ^ V V P V D A N P D N , U #",neutral
Is the Workman vs . LP game this Friday ?,"V D N P , N N D ^ ,",neutral
So many gr8t things 2 do n Detroit ! Get up & get at it ! Sun gonna shine bright ! Yur presence makes da day brighter ! What's up n yur city ?,"R A A N P V & ^ , V T & V P O , ^ V V A , D N V D N A , L T & D N ,",positive
How cool . Movies under the stars at Adelaide Oval ... if I was in SA tomorrow night I would be ALL OVER this : http://t.co/wr4Ez9xS,"R A , N P D N P ^ N , P O V P ^ N N O V V R P O , U",positive
@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium ! I'm so happy !!!!,"@ ^ O V D N P D N P ^ , L R A ,",positive
The show on Sunday is at the House Of Blues in Cleveland . The photo was taken at Water Street Music Hall in Rochester :/ #HappyHalloween,"D N P ^ V P D N P ^ P ^ , D N V V P ^ ^ ^ ^ P ^ E #",neutral
"@kay_klinger I think staying with Cole , idk . though . I might come to Lima sat .","@ O V V P ^ , L , R , O V V P ^ ^ ,",objective
"he is obsessed with Star Wars right now , as a treat I am letting him watch Family Guy tonight #heavenforgiveme","O V V P ^ N R R , P D N O V V O V ^ ^ R #",neutral
"Jose Mourinho : "" ... so I think tomorrow the match will not be far from those characteristics "" 2/2 #HalaMadrid","^ ^ , , , P O V N D N V R V R P D N , $ #",neutral
Revis bats down Sanchez pass to Holmes . 3rd PBU by 24 in 2days . Holmes makes up 4 it with catch on Cromartie on next play . #nyj,"^ N P ^ V P ^ , $ N P $ P N , ^ V T P O P V P ^ P P V , #",positive
"Typical Saturday afternoon , hanging with Steve Whitmire - who plays Kermit , Ernie , Rizzo the Rat , and others http://t.co/LW27dLvj","A ^ N , V P ^ ^ , O V ^ , ^ , ^ D N , & N U",neutral
"Muchoforex New Post - Utilities Stocks , Including Kinder Morgan , Making Big Moves on August 17 .... Read it now at http://t.co/uoyBzmak","^ ^ ^ , N N , V ^ ^ , V A N P ^ $ , V O R P U",neutral
"@chuggaaconroy Hey Emile , do you have plans to LP any more 3rd Party Nintendo Console Titles , such as Fragile Dreams , Last Story , or Klonoa ?","@ ! ^ , V O V N P V D A A N ^ ^ N , A P A N , A N , & ^ ,",neutral
Fraud fears as IEBC turns to old poll kit : The electoral commission on Wednesday said it will take measures to e ... http://t.co/qpItUlBn,"N N P ^ V P A N N , D A N P ^ V O V V N P G ~ U",positive
"I tell Katie there's supposed to be a good firework display in Banff this Saturday . She replies with "" oh right during the day yeah ? "" Yeah .","O V ^ L A P V D A N N P ^ D ^ , O V P , ! ! P D N ! , , ! ,",positive
A signed Tom Boonen shirt is only one of the items in the #EYclassics auction . Curious for more ? Joing us this Sunday ! http://t.co/glKiVhIx,"D A ^ ^ N V A $ P D N P D ^ N , A P A , V O D ^ , U",negative
Nice drive Chargers . Rivers and Romo face alot of same criticism from media Romo has the 2nd best passer rating in NFL history #Ignorance,"A N ^ , ^ & ^ N N P A N P N ^ V D $ A N N P ^ N #",positive
"Wednesday's Laugh : ESKOM : A little old lady answered a knock on the door one day , only to be confronted by a ... http://t.co/MmwqsXvh","Z ^ , ^ , D A A N V D N P D N $ N , R P V V P D ~ U",neutral
@mhigginsjets what are the rules regarding cameras & bags @ Jets stadium ? I'll be @ the Cincy game on the 21st .,"@ O V D N V N & N P ^ ^ , L V P D ^ N P D A ,",positive
Can't wait to hear tomorrows CMAG Meeting about HORNY ( CoNI ) Report . Baages wait & watch you will be grilled tomorrow ! CMAG a hope .,"V V P V S ^ V P A , ^ , N , V V & V O V V A N , V D N ,",negative
"@WayIeroToroWay Ahah he's a year older then me , the cool thin is that he's born on Australia day and I'm Born on the 4th of July I think","@ ! L D N A R O , D A N V O L V P ^ N & L V P D N P ^ O V",positive
"Get the Skinny on MetroPCS launches the Galaxy S III on October 22 , price is $499 : Good news for MetroPCS custom ... http://t.co/zhLufE6Q","V D A P ^ V D N G O P ^ $ , N V $ , A N P ^ A , U",positive
"One of the hottest up and coming artists @AkielBeatz will be performing july 29th at Rex Theatre in southside , Pittsburgh !! tix only $10","$ P D A T & V N @ V V V ^ $ P ^ ^ P N , ^ , N R $",neutral
@Joe_Sardelli Sorry that we couldn't get you in the party . The guys I was playing with refuse to play ground war . Open Lobby on Wed .,"@ ! P O V V O P D N , D N O V V P V P V N N , V ^ P ^ ,",positive
"SS4 - 1 Mikko 10.45 , 9 - 2 Petter +0 , 2 - 3 Novikov +2 , 5 - 4 Mads +6 , 9 with puncture . Still 3rd O/A . Latvala stopped . #rallyitalia","^ , $ ^ $ , $ , $ ^ $ , $ , $ ^ $ , $ , $ ^ $ , $ P N , R A ^ , ^ V , #",objective
People getting off Caltrain at 4th and King for the #SFGiants parade are already pretty wasted ... at least they didn't drive in I guess .,"N V T N P A & ^ P D ^ N V R R V , P A O V V P O V ,",negative
WWE #raw should be interesting next week . The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday,"O A V V A A N , D ^ ^ V P ^ P D ^ ^ & ^ ^ V V P V P A ^",positive
Watching Freaky Friday again with Danica . #HernewFavoriteMovie Think 5 is too young to explain how good Lindsey Lohan had it before drugs ?,"V A ^ R P ^ , # V $ V R A P V R A ^ ^ V O P N ,",positive
"@sunnyvegas702 Nice ! Disagreement ! Of course , he sat down with Boehner only thi ( @YouTube http://youtu.be/_darnZtzjJo?a )","@ A , N , P N , O V T P ^ R G , @ U ,",positive
"This Friday , the new film "" Occupy Unmasked "" opens ; a guided tour of the OWS movement hosted by Andrew Breitbart .... http://t.co/EHCeQk7r","D ^ , D A N , V V , V , D A N P D ^ N V P ^ ^ , U",neutral
Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012 : http://t.co/niN6zHhn via @youtube,"^ Z N A P ^ N , $ ^ $ , U P @",objective
"Sun ., July 29 , 2:30 PM "" Rock ' n ' Roll , the Opposites , & Our Greatest Hopes -- A Celebration ! "" http://t.co/lFSzSuyO","^ , ^ $ , $ N , ^ , & , ^ , D N , & D A N , D N , , U",neutral
Plant City driver charged with DUI in fatal crash - Oct 30 @ 8:48 PM ET http://t.co/KNpFrpD7,"N N N V P ^ P A N , ^ $ P $ N N U",positive
Just put a bet in for tomorrow night already . Never did this before . Miami Heat - 5.5 against the Knicks .,"R V D N P P N N R , R V O P , ^ ^ , $ P D ^ ,",objective
"Please put on your calender to come to the Petrolia-VFD Social Hall in Petrolia , PA this Saturday night the Raise ... http://t.co/WbT1MmUL","V V P D N P V P D ^ ^ ^ P ^ , ^ D ^ N D N , U",objective
"I may go off the grid till 11/7 . "" Christians "" keep driving me further from Christianity . Pregnancy after rape is science , not "" God's will . ""","O V V P D N P $ , , ^ , V V O R P ^ , N P N V N , R , Z V , ,",negative
The run time for Final Destination 5 is 1 hour and about 33 mins . It is premiering at The Chinese Theatre tonight .,"D N N P A N $ V $ N & P $ N , O V V P D A N N ,",negative
I can't believe Aaron Carter is coming out with his 4th album Tha Carter IV,O V V ^ ^ V V T P D A N D ^ ^,negative
Decent Woot deals on HD TV's here till the 18th http://t.co/z5N2XIPU via @woot,A ! N P ^ N R P D $ U P @,positive
"Tired ! Out for a meal in a bit , day off work tomorrow . Then last day on Friday ! DERBY ... : http://t.co/A3DWt1d","A , P P D N P D N , N P N N , R A N P ^ , N , , U",neutral
Jennifer Aniston believes in REGULAR SUN EXPOSURE ~ check it out !... http://t.co/7PhqTWkS,"^ ^ V P A N N G V O T , U",neutral
In an ideal world Oregon and Boise State will win Sept 3rd and give power to the PAC NW ! #GoDucks,"P D A N ^ & ^ ^ V V ^ $ & V N P D ^ ^ , #",positive
Mbaaah ! shut up & sleep or sit down ! ((((BOOM))))*i love Nohle * RT @tebeza : Wish i could fly to Irene just 2 get my Good Night kiss !! #sigh,"^ , V T & N & V T , G V ^ , ~ @ ~ V O V V P ^ R P V D A N V , #",objective
UK : @Chrisewan's SAFE HOUSE is only 99 pence on Kindle today - a steal ! Get it or the #audiobook now . ( Will not work for US - US pub in Dec ),"^ , Z A N V R $ N P ^ N , D N , V O & D N R , , V R N P ^ , ^ N P ^ ,",neutral
TOMORROW : Thoughts to Wafer Thin Mints : Saturday at the Black Dog http://t.co/pgwhHbyx #yegmusic,"N , N P N A N , ^ P D ^ ^ U #",objective
@lovinjakemore You bet ! And @chuckonthewolf & I will have Best Seats in the House on Mon .,"@ O V , & @ & O V V A N P D N P ^ ,",positive
@chefelf1 i like those too1 I love old movies 30s & 40s I was 9 living on Okinawa the 1st time I saw It Happened 1 nite on AFT,@ O V O P O V A N $ & $ O V $ V P ^ D A N O V O V $ N P ^,positive
